"p_course_id","p_domestic","p_area_code","p_destination_code","p_course_name","p_course_staff_code","p_course_office_code","p_img1_filepath","p_img2_filepath","p_img3_filepath","p_img4_filepath","p_img5_filepath","p_img6_filepath","p_img7_filepath","p_img8_filepath","p_img9_filepath","p_img10_filepath","p_option_img1_filepath","p_option_img2_filepath","p_option_img3_filepath","p_hotel_img1_filepath","p_hotel_img2_filepath","p_hotel_img3_filepath","p_hotel_img4_filepath","p_hotel_img5_filepath","p_hotel_img6_filepath","p_hotel_img7_filepath","p_hotel_img8_filepath","p_hotel_img9_filepath","p_hotel_img10_filepath","p_hotel_img11_filepath","p_hotel_img12_filepath","p_staff_img_filepath","p_map_img_filepath","p_map_img1_filepath","p_map_img2_filepath","p_map_img3_filepath","p_map_img4_filepath","p_meal1_image1_filepath","p_meal1_image2_filepath","p_meal2_image1_filepath","p_meal2_image2_filepath","p_meal3_image1_filepath","p_meal3_image2_filepath","p_meal4_image1_filepath","p_meal4_image2_filepath","p_meal5_image1_filepath","p_meal5_image2_filepath","p_meal6_image1_filepath","p_meal6_image2_filepath","p_meal7_image1_filepath","p_meal7_image2_filepath","p_meal8_image1_filepath","p_meal8_image2_filepath","p_sch_img1_filepath","p_sch_img2_filepath","p_sch_img3_filepath","p_sightseeing1_img1_filepath","p_sightseeing2_img1_filepath","p_sightseeing2_img2_filepath","p_sightseeing3_img1_filepath","p_sightseeing3_img2_filepath","p_sightseeing3_img3_filepath"
"Y8017X","0","91","OKA","≪新潟空港発着≫＜空港送迎別料金有＞琉球王国はいさい沖縄１２景３日間","000127","1133","00000-EBP07-00488.jpg","00215-SP15-00053.jpg","00000-BL17_-00899.jpg","00000-BL16_-00313.jpg","00310-BP09--00032.jpg","00000-ALLUP-109259.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F176N1","0","93","SNT","【JR長野県内発着/2泊目水上温泉】9つの新幹線にすべて乗る日本周遊5日間","120642","1234","00000-SP15_-28999.jpg","00000-ALLUP-76957.jpg","00000-ALLUP-50456.jpg","00000-ALLUP-53294.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DA191JL","0","10","OKA","ANA便で行く！ 海が目の前！【石垣島ビーチホテルサンシャイン】に泊まる 石垣島４日間","130156","3161","00000-ALLUP-102376.jpg","00000-ALLUP-52175.jpg","00000-ALLUP-52160.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DA191JK","0","10","OKA","ANA便で行く！ 海が目の前！【石垣島ビーチホテルサンシャイン】に泊まる 石垣島３日間","130156","3161","00000-ALLUP-102376.jpg","00000-ALLUP-52175.jpg","00000-ALLUP-52160.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DA191JJ","0","10","OKA","ANA便で行く！ 海が目の前！【石垣島ビーチホテルサンシャイン】に泊まる 石垣島２日間","130156","3161","00000-ALLUP-102376.jpg","00000-ALLUP-52175.jpg","00000-ALLUP-52160.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BJ7532A","0","10","KYS","【選べるＪＡＬ便往復フライト×福岡県内のホテル 組み合わせ自由】よかとこ福岡県フリープラン２日間","150479","3161","00000-ALLUP-110050.jpg","00000-ALLUP-05658.jpg","00000-ALLUP-91561.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"921903","0","80","KAN","【新千歳空港発着/JALマイルが50％たまる】京成ホテルミラマーレにご宿泊 千葉フリープラン３日間","081103","3630","00000-ALLUP-08628.jpg","00000-ALLUP-65421.jpg","00000-ALLUP-65419.jpg","00000-ALLUP-44732.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J1KSSP3","1","67","KOR","【ｽｶｲﾊﾟｰｸ明洞1・2・3】航空券+ﾎﾃﾙ｜北九州発着☆ｼﾞﾝｴｱｰ午前発・午後帰着！ｿｳﾙ3日間","150146","2531","00000-ALLUP-16248.jpg","00133-SP17-00293.jpg","00000-ALLUP-17033.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FEV39S8","1","31","EUR","関空深夜発 | ｴﾐﾚｰﾂ航空利用！ﾊﾟﾘ＆ﾌﾗﾝｸﾌﾙﾄ8日間＜ｽﾀﾝﾀﾞｰﾄﾞｸﾗｽﾎﾃﾙ＞","932166","5237","00174-BP08--00030.jpg","00174-BP09--00027.jpg","00174-BP13--00008.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FEV39S9","1","31","EUR","関空深夜発 | ｴﾐﾚｰﾂ航空利用！ﾊﾟﾘ＆ﾌﾗﾝｸﾌﾙﾄ9日間＜ｽﾀﾝﾀﾞｰﾄﾞｸﾗｽﾎﾃﾙ＞","932166","5237","00174-BP08--00030.jpg","00174-BP09--00027.jpg","00174-BP13--00008.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FEV39S0","1","31","EUR","関空深夜発 | ｴﾐﾚｰﾂ航空利用！ﾊﾟﾘ＆ﾌﾗﾝｸﾌﾙﾄ10日間＜ｽﾀﾝﾀﾞｰﾄﾞｸﾗｽﾎﾃﾙ＞","932166","5237","00174-BP08--00030.jpg","00174-BP09--00027.jpg","00174-BP13--00008.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y80171","0","91","OKA","≪新潟空港発着≫＜２泊目ﾎﾃﾙﾗﾝｸｱｯﾌﾟﾌﾟﾗﾝ＞琉球王国はいさい沖縄１２景３日間","000127","1133","00000-EBP07-00488.jpg","00215-SP15-00053.jpg","00000-BL17_-00899.jpg","00000-BL16_-00313.jpg","00310-BP09--00032.jpg","00000-ALLUP-109259.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BJ7532E","0","10","KYS","【選べるＪＡＬ便往復フライト×福岡県内のホテル 組み合わせ自由】よかとこ福岡県フリープラン１泊５日","150479","3161","00000-ALLUP-110050.jpg","00000-ALLUP-05658.jpg","00000-ALLUP-91561.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4RFN267","0","30","KYS","【ネット】【往復選べる新幹線利用】JRで博多へGO！！４日間　＜ホテル一楽＞","140448","4113","00000-ALLUP-71126.jpg","00000-ALLUP-71146.jpg","00000-ALLUP-109904.jpg","00000-ALLUP-109908.jpg","00000-ALLUP-109911.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BJ7532D","0","10","KYS","【選べるＪＡＬ便往復フライト×福岡県内のホテル 組み合わせ自由】よかとこ福岡県フリープラン１泊４日","150479","3161","00000-ALLUP-110050.jpg","00000-ALLUP-05658.jpg","00000-ALLUP-91561.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"06875A1","0","30","KNK","（梅田・なんば発）＜第5回 伊勢志摩温泉＞温泉ソムリエがオススメする！！絶景温泉めぐり 日帰り","990522","4114","00000-ALLUP-01124.jpg","00000-ALLUP-70008.jpg","00053-BP13--00003.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FEV39S1","1","31","EUR","関空深夜発 | ｴﾐﾚｰﾂ航空利用！ﾊﾟﾘ＆ﾌﾗﾝｸﾌﾙﾄ11日間＜ｽﾀﾝﾀﾞｰﾄﾞｸﾗｽﾎﾃﾙ＞","932166","5237","00174-BP08--00030.jpg","00174-BP09--00027.jpg","00174-BP13--00008.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"921904","0","80","KAN","【新千歳空港発着/JALマイルが50％たまる】京成ホテルミラマーレにご宿泊 千葉フリープラン４日間","081103","3630","00000-ALLUP-08628.jpg","00000-ALLUP-65421.jpg","00000-ALLUP-65419.jpg","00000-ALLUP-44732.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4K511MF","0","66","HOK","【Fステート】「飛鳥II」で航く「5つ星の宿」で過ごす下呂温泉と恵那峡・小京都高山4日間","940616","2658","00000-SP14_-26094.jpg","00000-SP16_-30429.jpg","00000-ALLUP-72508.jpg","00000-SP17_-09752.jpg","00000-SP12_-06341.jpg","00000-ALLUP-22468.jpg","00000-SP17_-09762.jpg","00000-SP12_-06338.jpg","","","","","","00000-ALLUP-72509.jpg","00000-ALLUP-73252.jpg","00000-ALLUP-72508.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1_00056-ALLUP-09979.jpg、2_00000-SP16_-30431.jpg、3_00000-SP14_-26071.jpg、4_00000-SP14_-26071.jpg","1_00000-SP14_-21354.jpg、2_00000-SP17_-16224.jpg","","","","","","",""
"FEV39R7","1","31","EUR","関空深夜発 | ｴﾐﾚｰﾂ航空利用！ﾊﾟﾘ＆ﾌﾗﾝｸﾌﾙﾄ7日間＜ｽｰﾍﾟﾘｱｸﾗｽﾎﾃﾙ利用＞","932166","5237","00174-BP13--00008.jpg","00174-BP09--00027.jpg","00174-BP08--00030.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FEV39R8","1","31","EUR","関空深夜発 | ｴﾐﾚｰﾂ航空利用！ﾊﾟﾘ＆ﾌﾗﾝｸﾌﾙﾄ8日間＜ｽｰﾍﾟﾘｱｸﾗｽﾎﾃﾙ利用＞","932166","5237","00002-EBP09-02201.jpg","00000-EBP07-04029.jpg","00174-BP13--00008.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JF600YX","0","91","SKK","【新潟空港発着/ﾀｸｼ-OP有】あの名湯道後温泉（1泊目）と秘境祖谷温泉（3泊目）に泊まる四国絶景7景4日間","130267","1133","00467-ESP16-00034.jpg","00000-SP15_-30012.jpg","00000-BP16_-05060.jpg","00000-BP14_-04024.jpg","00000-SP15_-18071.jpg","00000-BL17_-00864.jpg","00467-EBL12-00014.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FEV39R9","1","31","EUR","関空深夜発 | ｴﾐﾚｰﾂ航空利用！ﾊﾟﾘ＆ﾌﾗﾝｸﾌﾙﾄ9日間＜ｽｰﾍﾟﾘｱｸﾗｽﾎﾃﾙ利用＞","932166","5237","00002-EBP09-02201.jpg","00000-EBP07-04029.jpg","00174-BP13--00008.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4K511ME","0","66","HOK","【Eﾊﾞﾙｺﾆｰ】「飛鳥II」で航く「5つ星の宿」で過ごす下呂温泉と恵那峡・小京都高山4日間","940616","2658","00000-SP14_-26094.jpg","00000-SP16_-30429.jpg","00000-ALLUP-72508.jpg","00000-SP16_-02351.jpg","00000-SP12_-06341.jpg","00000-ALLUP-22468.jpg","00000-SP17_-09762.jpg","00000-SP12_-06338.jpg","","","","","","00000-ALLUP-72509.jpg","00000-ALLUP-73252.jpg","00000-ALLUP-72508.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1_00056-ALLUP-09979.jpg、2_00000-SP16_-30431.jpg、3_00000-SP14_-26071.jpg、4_00000-SP14_-26071.jpg","1_00000-SP14_-21354.jpg、2_00000-SP17_-16224.jpg","","","","","","",""
"BJ7532C","0","10","KYS","【選べるＪＡＬ便往復フライト×福岡県内のホテル 組み合わせ自由】よかとこ福岡県フリープラン１泊３日","150479","3161","00000-ALLUP-110050.jpg","00000-ALLUP-05658.jpg","00000-ALLUP-91561.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FEV39R0","1","31","EUR","関空深夜発 | ｴﾐﾚｰﾂ航空利用！ﾊﾟﾘ＆ﾌﾗﾝｸﾌﾙﾄ10日間＜ｽｰﾍﾟﾘｱｸﾗｽﾎﾃﾙ利用＞","932166","5237","00002-EBP09-02201.jpg","00000-EBP07-04029.jpg","00174-BP13--00008.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FEV39R1","1","31","EUR","関空深夜発 | ｴﾐﾚｰﾂ航空利用！ﾊﾟﾘ＆ﾌﾗﾝｸﾌﾙﾄ11日間＜ｽｰﾍﾟﾘｱｸﾗｽﾎﾃﾙ利用＞","932166","5237","00002-EBP09-02201.jpg","00000-EBP07-04029.jpg","00174-BP13--00008.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"568J","0","65","KNK","【JAL利用】秋の京都ﾌﾘｰプラン2日間","056487","3652","00000-ALLUP-81325.jpg","00000-ALLUP-76414.jpg","00000-ALLUP-63124.jpg","00000-ALLUP-102462.jpg","00000-ALLUP-107482.jpg","00000-ALLUP-77707.jpg","00000-SP16_-14963.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4K511MD","0","66","HOK","【Dﾊﾞﾙｺﾆｰ】「飛鳥II」で航く「5つ星の宿」で過ごす下呂温泉と恵那峡・小京都高山4日間","940616","2658","00000-SP14_-26094.jpg","00000-SP16_-30429.jpg","00000-ALLUP-72508.jpg","00000-SP16_-02351.jpg","00000-SP12_-06341.jpg","00000-ALLUP-22468.jpg","00000-SP17_-09762.jpg","00000-SP12_-06338.jpg","","","","","","00000-ALLUP-72509.jpg","00000-ALLUP-73252.jpg","00000-ALLUP-72508.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1_00056-ALLUP-09979.jpg、2_00000-SP16_-30431.jpg、3_00000-SP14_-26071.jpg、4_00000-SP14_-26071.jpg","1_00000-SP14_-21354.jpg、2_00000-SP17_-16224.jpg","","","","","","",""
"J1KSSV3","1","67","KOR","【ｻﾎﾞｲﾎﾃﾙ】航空券+ﾎﾃﾙ｜北九州発着☆ｼﾞﾝｴｱｰ午前発・午後帰着！ｿｳﾙ3日間","150146","2531","00000-ALLUP-15700.jpg","00133-SP17-00293.jpg","00000-ALLUP-15703.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TF700","1","60","TWN","【福岡発着】憧れの圓山大飯店（本館）に泊まる！まる得台湾縦断４日間","130201","2578","00000-ALLUP-60864.jpg","00000-ALLUP-103038.jpg","00000-EBP15-00034.jpg","00174-SP11--00193.jpg","00000-ALLUP-101829.jpg","00000-BP15_-07309.jpg","00019-BP13--00026.jpg","","","","","","","00000-ALLUP-90573.jpg","00000-ALLUP-103034.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2_00019-BP13--00026.jpg、3_00000-EBP15-00034.jpg","2_00000-BP15_-07309.jpg、3_00000-ALLUP-67357.jpg","3_00000-BP17_-00288.jpg","","","","","",""
"DA191JT","0","10","OKA","ANA便で行く！ 美しいビーチが目の前！【石垣シーサイドホテル】に泊まる 石垣島５日間","130156","3161","00000-ALLUP-89653.jpg","00000-ALLUP-39791.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J1KSLG3","1","67","KOR","【ﾛﾜｼﾞｰﾙ】航空券+ﾎﾃﾙ｜北九州発着☆ｼﾞﾝｴｱｰ午前発・午後帰着！ｿｳﾙ3日間","150146","2531","00000-ALLUP-75316.jpg","00133-SP17-00293.jpg","00000-ALLUP-75317.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E641WP","1","10","RUS","＜日本航空ﾌﾟﾚﾐｱﾑｴｺﾉﾐｰｸﾗｽ利用（成田→モスクワ間）・復路直行便利用＞ﾛｼｱ美術館巡り7日間","110316","3272","00000-BP16_-03541.jpg","00000-BP15_-06385.jpg","00000-EBP12-00022.jpg","00000-AM17_-00114.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J1KSCP3","1","67","KOR","【ｸﾗｳﾝﾊﾟｰｸ】航空券+ﾎﾃﾙ｜北九州発着☆ｼﾞﾝｴｱｰ午前発・午後帰着！ｿｳﾙ3日間","150146","2531","00000-ALLUP-75342.jpg","00133-SP17-00293.jpg","00000-ALLUP-75343.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J1KSIS3","1","67","KOR","【ｲﾋﾞｽｽﾀｲﾙｱﾝﾊﾞｻﾀﾞｰ明洞】航空券+ﾎﾃﾙ｜北九州発着☆ｼﾞﾝｴｱｰ午前発・午後帰着！ｿｳﾙ3日間","150146","2531","00000-ALLUP-59610.jpg","00133-SP17-00293.jpg","00000-ALLUP-59613.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DA191JS","0","10","OKA","ANA便で行く！ 美しいビーチが目の前！【石垣シーサイドホテル】に泊まる 石垣島４日間","130156","3161","00000-ALLUP-89653.jpg","00000-ALLUP-39791.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DA191JR","0","10","OKA","ANA便で行く！ 美しいビーチが目の前！【石垣シーサイドホテル】に泊まる 石垣島３日間","130156","3161","00000-ALLUP-89653.jpg","00000-ALLUP-39791.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DA191JQ","0","10","OKA","ANA便で行く！ 美しいビーチが目の前！【石垣シーサイドホテル】に泊まる 石垣島２日間","130156","3161","00000-ALLUP-89653.jpg","00000-ALLUP-39791.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J1KSSC3","1","67","KOR","【ｽｶｲﾊﾟｰｸｾﾝﾄﾗﾙ明洞】航空券+ﾎﾃﾙ｜北九州発着☆ｼﾞﾝｴｱｰ午前発・午後帰着！ｿｳﾙ3日間","150146","2531","00000-ALLUP-33990.jpg","00133-SP17-00293.jpg","00000-ALLUP-12530.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J1KSIC3","1","67","KOR","【ｲﾝﾀｰｺﾝﾁﾈﾝﾀﾙCOEX】航空券+ﾎﾃﾙ｜北九州発着☆ｼﾞﾝｴｱｰ午前発・午後帰着！ｿｳﾙ3日間","150146","2531","00000-ALLUP-85578.jpg","00133-SP17-00293.jpg","00000-ALLUP-85580.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
